Date,secCode,secName,Title,URL
2020-03-26 21:30:39,01035,BBI生命科学,BBI生命科学：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411357.PDF
2020-03-26 21:30:39,00100,白马户外媒体,白马户外媒体：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411354.PDF
2020-03-26 21:30:39,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411358.PDF
2020-03-26 21:30:39,01169,海尔电器,海尔电器：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411359.PDF
2020-03-26 21:30:38,01569,民生教育,民生教育：须予披露交易收购TCL教育网有限公司100%的已发行股本从而间接获得北京奥鹏远程教育中心有限公司50%股权及丝绸之路（北京）国际教育科技中心有限公司80%股权,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411347.PDF
2020-03-26 21:30:38,00494,利丰,利丰：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411348.PDF
2020-03-26 21:30:38,00494,利丰,利丰：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411351.PDF
2020-03-26 21:30:38,00494,利丰,利丰：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411349.PDF
2020-03-26 21:30:38,00494,利丰,利丰：根据《收购守则》规则22作出的交易披露,http://static.cninfo.com.cn/finalpage/2020-03-26/1207411350.PDF
2020-03-26 07:19:37,00776,帝国集团环球控股,帝国集团环球控股：有关太阳国际证券有限公司为及代表要约人作出强制性无条件现金要约以收购本公司的全部已发行股份（不包括要约人及其一致行动人士已拥有及同意将予收购者）并注销本公司的所有尚未行使购股权的综合文件,http://static.cninfo.com.cn/finalpage/2020-03-26/1207407929.PDF
2020-03-26 00:00:00,000571,*ST大洲,*ST大洲：拟收购大连桃源荣盛市场有限公司持有的大连桃源商城商业发展有限公司部分股权涉及的大连桃源商城商业发展有限公司股东全部权益价值项目资产评估报告,http://static.cninfo.com.cn/finalpage/2020-03-26/1207404151.PDF
2020-03-26 00:00:00,000571,*ST大洲,*ST大洲：关于就停止并放弃收购辛普森游艇有限公司股份与交易方签署相互豁免文件的公告,http://static.cninfo.com.cn/finalpage/2020-03-26/1207404153.PDF
2020-03-26 00:00:00,000062,深圳华强,深圳华强：关于收购深圳淇诺科技有限公司60%股权事项之2017-2019年度业绩承诺完成情况的说明,http://static.cninfo.com.cn/finalpage/2020-03-26/1207405181.PDF
2020-03-26 00:00:00,872434,明易达,[临时公告]明易达:北京市中银律师事务所关于姜一波收购北京明易达科技股份有限公司之法律意见书,http://static.cninfo.com.cn/finalpage/2020-03-26/1207413220.PDF
2020-03-26 00:00:00,872434,明易达,[临时公告]明易达:河北李景玉律师事务所关于姜一波收购北京明易达科技股份有限公司之法律意见书,http://static.cninfo.com.cn/finalpage/2020-03-26/1207413223.PDF
2020-03-26 00:00:00,600284,浦东建设,浦东建设：国泰君安关于浦发集团要约收购浦东建设之财务顾问报告,http://static.cninfo.com.cn/finalpage/2020-03-26/1207404412.PDF
2020-03-26 00:00:00,600284,浦东建设,浦东建设：要约收购报告书,http://static.cninfo.com.cn/finalpage/2020-03-26/1207404413.PDF
2020-03-26 00:00:00,600284,浦东建设,浦东建设：关于上海浦东发展（集团）有限公司要约收购公司股份的申报公告,http://static.cninfo.com.cn/finalpage/2020-03-26/1207404410.PDF
2020-03-26 00:00:00,000062,深圳华强,深圳华强：关于收购深圳市鹏源电子有限公司70%股权事项之2017-2019年度业绩承诺完成情况的说明,http://static.cninfo.com.cn/finalpage/2020-03-26/1207405180.PDF
2020-03-26 00:00:00,872434,明易达,[临时公告]明易达:收购报告书,http://static.cninfo.com.cn/finalpage/2020-03-26/1207413212.PDF
2020-03-26 00:00:00,603220,中贝通信,中贝通信：关于收购广东和新科技有限公司部分股权的公告,http://static.cninfo.com.cn/finalpage/2020-03-26/1207403786.PDF
2020-03-26 00:00:00,000333,美的集团,美的集团：关于收购北京合康新能科技股份有限公司控股权的提示性公告,http://static.cninfo.com.cn/finalpage/2020-03-26/1207403576.PDF
